actor_id,text,index_text,is_gt,manual_label_full,manual_label,topic,gpt_label,gpt_stance,gpt_topic
user_381,RT @mmpadellan: OMG -- President Joe Biden and VP Kamala Harris are Time Magazine's People of the Year!!!!!  trump loses AGAIN!!!🤣🤣🤣,again biden harris joe kamala loses magazine omg people president rt time trump vp year 🤣🤣🤣,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_91,RT @JimJRockford: @swartz_al @morgfair I agree. There's one Republican who signed on to the stupid Texas lawsuit because she was afraid her…,afraid agree her lawsuit republican rt signed stupid texas,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_38,RT @DrEricDing: Whoa—@CDCDirector Robert Redfield instructed staff to “delete an email” from a Trump political appointee (aide to Mike Capu…,@cdcdirector aide appointee capu delete email instructed mike political redfield robert rt staff trump whoa,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_245,RT @K_JeanPierre: Joe Biden and Kamala Harris are TIME's 2020 Person of the Year https://t.co/LpDHEiSGxb,2020 biden harris joe kamala person rt time year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_66,RT @attackerman: 106 Republican congressmembers and 18 Republican attorneys general are insisting that a presidential election ought to be…,106 18 attorneys be congressmembers election general insisting presidential republican republican rt,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_183,"@kylegriffin1 @marceelias In other news, Trump's campaign has recorded over $207 Million in donations towards their… https://t.co/HiEHlDO2Qj",207 campaign donations million news recorded their trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_17,RT @TheLastWord: Fmr. Republican strategist @SteveSchmidtSES joins @Lawrence to discuss how some House Republicans refusing to accept that…,accept discuss fmr house joins refusing republican republicans rt strategist that,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_397,RT @attackerman: 106 Republican congressmembers and 18 Republican attorneys general are insisting that a presidential election ought to be…,106 18 attorneys be congressmembers election general insisting presidential republican republican rt,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_396,"RT @realDonaldTrump: The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a compl…",administration attempt biden charge compl flu h1n1 joe obama rt swine vaccine,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_146,RT @marceelias: Trump/GOP started and ended the day 1-55 in court.🥳 Goodnight.😴,55 court day ended goodnight gop rt started trump,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_480,"RT @peterbakernyt: Asked if she would have signed letter backing Trump's false election claims, Pa. GOP Senate leader says the base expects…",asked backing base claims election expects false gop leader letter pa rt senate signed trump,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_2,"RT @Makinwaves3: #TimeLoserTrump  ""We're going to win so much, you're going to be sick and tired of winning""      ~~Donald J.Trump  (Impeac…",donald impeac much re rt sick timelosertrump tired trump we win winning,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_183,"@realDonaldTrump In other news, Trump's campaign has recorded over $207 Million in donations towards their fight to… https://t.co/capPuDGhEL",207 campaign donations fight million news recorded to trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_347,RT @EliseStefanik: (THREAD) The amicus brief that was signed by over 100 House Republican Members today is about protecting our Constitutio…,100 amicus constitutio house members protecting republican rt signed thread today,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_235,RT @attackerman: 106 Republican congressmembers and 18 Republican attorneys general are insisting that a presidential election ought to be…,106 18 attorneys be congressmembers election general insisting presidential republican republican rt,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_347,RT @RepWalorski: Today I joined an amicus brief asking the Supreme Court to examine key Constitutional questions surrounding the presidenti…,amicus constitutional court examine joined key presidenti questions rt supreme surrounding today,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_61,"RT @JohnJHarwood: to the very end of his term, Trump keeps demonstrating his mental, emotional and psychological unfitness for the presiden…",demonstrating emotional end mental presiden psychological rt term trump unfitness,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_311,RT @votevets: Joe Biden and Kamala Harris are TIME's 2020 Person of the Year. https://t.co/83vOYsNks2,2020 biden harris joe kamala person rt time year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_103,RT @charlesbethea: Sterling is a Trump supporter who's been outspoken in his analysis that GA's election was run properly--w/out widespread…,analysis election ga out outspoken properly rt run sterling supporter trump widespread,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_67,RT @JonathanTurley: ...That is in sharp contrast to the Justice Department under the Obama Administration and the Democratic congressional…,administration congressional contrast democratic department justice obama rt sharp that,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_103,"RT @MaddowBlog: It's easy to lose track of what an abysmally bad job Donald Trump did filling his Cabinet, but when Rachel lists them out l…",abysmally bad cabinet donald easy filling job lists lose rachel rt track trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_168,RT @RepLeeZeldin: Big tech &amp; much of the media suppressed &amp; attacked the facts surrounding the Biden family’s foreign dirty money business…,amp amp attacked biden big business dirty facts family foreign media money rt suppressed surrounding tech,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_357,RT @RepLeeZeldin: Big tech &amp; much of the media suppressed &amp; attacked the facts surrounding the Biden family’s foreign dirty money business…,amp amp attacked biden big business dirty facts family foreign media money rt suppressed surrounding tech,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_472,RT @DrewHolden360: 🧵THREAD🧵  The Hunter Biden story broke two months ago. Most of the media ignored it or called it “Russian disinformation…,ago biden broke called disinformation hunter media months rt russian story 🧵thread🧵,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_136,RT @BanksPatriot: To me this looks like a pay to play scheme and I expect more of these donations from the Uline couple. Trump has created…,couple created donations expect pay play rt scheme trump uline,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_371,RT @glennkirschner2: The 17 Republican State Attorneys General who joined the un-American Texas lawsuit will forever be known as “The Sedit…,17 american attorneys forever general joined lawsuit republican rt sedit state texas the un,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_115,RT @fawfulfan: Texas AG hit by FBI subpoena as he tries to overturn the 2020 presidential election: report https://t.co/vupYn9FsDm,2020 ag election fbi hit overturn presidential report rt subpoena texas,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_481,RT @joncoopertweets: The Trump administration executed 40-year-old Brandon Bernard for being an accomplice to a crime when he was 18 — desp…,18 40 accomplice administration bernard brandon crime desp executed old rt trump year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_149,"RT @TheLastWord: After a record-setting youth voter turnout in the 2020 presidential election, March For Our Lives co-founder @davidhogg111…",2020 co election founder lives march presidential record rt setting turnout voter youth,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_293,RT @mmpadellan: One trump tweet today: - Finally admits there will be a Biden Administration - Also seems to admit that HE caused the scand…,administration admit admits biden caused finally rt scand today trump tweet,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_108,RT @bradheath: Montana's governor says his state did many of the things Texas said make an election illegal but Texas didn't sue them becau…,becau election governor illegal make montana rt state sue texas texas things,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_309,RT @kylegriffin1: Joe Biden will be president in 40 days.,40 biden days joe president rt,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_37,RT @kylegriffin1: Joe Biden will be president in 40 days.,40 biden days joe president rt,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_240,"RT @realDonaldTrump: The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a compl…",administration attempt biden charge compl flu h1n1 joe obama rt swine vaccine,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_91,"RT @progressivepush: Europe's biggest news magazine, Der Spiegel, has branded Donald Trump #LoserOfTheYear in a lengthy article criticising…",article biggest branded criticising der donald europe lengthy loseroftheyear magazine news rt spiegel trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_386,RT @TravisAllen02: BREAKING: Trump has filed an emergency lawsuit to overturn the results of the Time Magazine Person of the Year after los…,breaking emergency filed lawsuit los magazine overturn person results rt time trump year,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_179,RT @bradheath: Texas has filed its reply brief in its Supreme Court lawsuit seeking to overturn the results of the presidential election in…,court election filed in lawsuit overturn presidential reply results rt seeking supreme texas,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_262,RT @funder: BREAKING: Europe’s biggest news magazine just awarded Trump with the title “Loser of the Year.” There’s no one more deserving i…,awarded biggest breaking deserving europe loser magazine news rt there title trump year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_456,RT @kirkacevedo: FELONIOUS TRUMP!  Pass it on   #FeloniousTrump🤡,felonious felonioustrump🤡 pass rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_161,RT @murray_nyc: @realDonaldTrump And voting Trump out of office will help save the USA!  Thank you to the &gt;81 million voters who had enough…,81 enough gt million office rt save trump usa voters voting,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_142,RT @nytimes: The Manhattan district attorney’s office has stepped up its investigation of President Trump. Prosecutors recently interviewed…,attorney district interviewed investigation manhattan office president prosecutors recently rt stepped trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_334,RT @BuckSexton: So does Twitter ban itself now for suppressing real news about Hunter Biden during the election? How does that work?,ban biden election hunter news real rt suppressing twitter work,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_339,RT @RepLeeZeldin: Big tech &amp; much of the media suppressed &amp; attacked the facts surrounding the Biden family’s foreign dirty money business…,amp amp attacked biden big business dirty facts family foreign media money rt suppressed surrounding tech,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_74,"RT @Mikel_Jollett: “The election is invalid!” screamed the Republicans, who were elected in the election they say is invalid.",elected election election invalid invalid republicans rt screamed the,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_38,RT @blueheartedly: The leading cause of death in America is Donald Trump,america death donald leading rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_116,RT @marceelias: I expect at least one and perhaps two or more election--related court decisions today. Watch this space for updates.  In th…,court decisions election expect related rt space th today updates watch,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_95,"RT @MichaelJGwin: New from @washingtonpost on @JoeBiden's investments in #GASen &gt;&gt;&gt;  ""Biden’s campaign, in conjunction with the Democratic…",biden campaign conjunction democratic gasen gt gt gt investments rt,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_19,"RT @marcorubio: According to the left &amp; their partners in the legacy media, the Supreme Court was the appropriate place to legalize abortio…",abortio amp court left legacy legalize media partners place rt supreme,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_250,"RT @alfonslopeztena: Trump’s ruthless band of democracy killers deserve no cushy gigs — There’s just that stigma of being a Trump person, i…",band cushy democracy deserve gigs killers person rt ruthless stigma there trump trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_22,RT @politico: State officials are criticizing an effort by Texas and President Donald Trump to enlist the Supreme Court to overturn Joe Bid…,bid court criticizing donald effort enlist joe officials overturn president rt state supreme texas trump,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_421,RT @KamalaHarris: Honored to be named @TIME’s Person of the Year with President-elect @JoeBiden.  We’re at a moment where we’re being confr…,confr elect honored moment named person president re re rt we we year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_86,"RT @EddieZipperer: Hunter Biden is the exact guy that the media spent four years desperately trying to convince us Don, Jr. was.",biden convince desperately don exact guy hunter jr media rt spent was years,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_160,RT @RepStefanik: The amicus brief that was signed by over 100 House Republican Members today is about protecting our Constitution. The Cons…,100 amicus cons constitution house members protecting republican rt signed today,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_361,RT @nowthisnews: The Trump admin turned down 100 million COVID-19 vaccine doses from Pfizer and the U.S. won’t be able to get more until su…,100 19 admin covid doses million pfizer rt su trump turned vaccine won,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_65,RT @J_Mei21: Remember that time Biden won the election and then went on to win 50 more times. Love to see it. #TimeLoserTrump https://t.co/…,50 biden election it love remember rt time timelosertrump times win won,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_112,"RT @BidenInaugural: .@JoeBiden and @KamalaHarris are two extraordinary leaders who will usher in an era of unity and hope. In just 40 days,…",40 @joebiden days era extraordinary hope leaders rt unity usher,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_3,"RT @progressivepush: Europe's biggest news magazine, Der Spiegel, has branded Donald Trump #LoserOfTheYear in a lengthy article criticising…",article biggest branded criticising der donald europe lengthy loseroftheyear magazine news rt spiegel trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_478,"RT @UROCKlive1: Good morning!  If you happen to live in one of the 17 seditious states, I do hope you'll spend a little time on the phone t…",17 good happen hope live morning phone rt seditious spend states time,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_16,"RT @GlennKesslerWP: NEW: Wisconsin judge rejects Trump lawsuit challenging election results, affirming Biden win by @PostRoz  https://t.co/…",affirming biden challenging election judge lawsuit new rejects results rt trump win wisconsin,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_385,"RT @Prosperous1776: Time chose Joe Biden &amp; Kamala Harris, 2020 presidential election cheaters and eventual runner-up to @realDonaldTrump it…",2020 amp biden cheaters chose election eventual harris it joe kamala presidential rt runner time up,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_351,"RT @riotwomennn: @marcorubio The GHOST OF 'LIL @marcorubio 2016  ""For years to come, there are many people on the right, in the media &amp; vot…",2016 amp come for ghost lil media people right rt vot years,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_262,"RT @GeorgiaDemocrat: Give Georgia the gift of two Democratic Senators, give Joe Biden a blue Senate, and give yourself the peace of mind of…",biden blue democratic georgia gift give give give joe mind of peace rt senate senators,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_79,RT @4qzsue: @GeorgePapa19 Just another Trump attempt to collect more $ from his clueless supporters AND attempt to thwart democracy in the…,attempt attempt clueless collect democracy rt supporters the thwart trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_349,RT @RepWalorski: Today I joined an amicus brief asking the Supreme Court to examine key Constitutional questions surrounding the presidenti…,amicus constitutional court examine joined key presidenti questions rt supreme surrounding today,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_349,"RT @marcorubio: According to the left &amp; their partners in the legacy media, the Supreme Court was the appropriate place to legalize abortio…",abortio amp court left legacy legalize media partners place rt supreme,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_73,RT @funder: Trump just tweeted the words “Biden Administration.” Game over. We win.,administration biden game over rt trump tweeted win words,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_475,"RT @BillyBaldwin: Except the part about:  Electoral College Biden 306 Trump 232  Popular Vote Biden: 81,282,896 Trump: 74,222,484  Lead: 7,…",222 232 282 306 484 74 81 896 about biden biden college electoral lead part popular rt trump trump vote,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_178,"RT @peterbakernyt: ""Trump has escalated and escalated, culminating on Wednesday with a single-word tweet announcing his new goal: not to wi…",announcing culminating escalated escalated goal rt single trump tweet wednesday wi word,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_67,RT @jimsciutto: More: The $740 billion bill includes provisions to require more scrutiny before troops are withdrawn from Germany or Afghan…,740 afghan bill billion germany includes more provisions require rt scrutiny troops withdrawn,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_407,RT @davidfrum: When the Trump White House shopped purported Hunter Biden materials to reputable news organizations like the Wall Street Jou…,biden house hunter jou materials news organizations purported reputable rt shopped street trump wall white,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_482,RT @funder: Trump just tweeted the words “Biden Administration.” Game over. We win.,administration biden game over rt trump tweeted win words,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_47,"RT @politicalnative: When your taxes go up right after Biden takes office, please remember this is part of the Tax Bill @GOP voted unanimou…",biden bill office part remember rt takes tax taxes unanimou voted,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_268,RT @kyledcheney: .@GOPLeader MCCARTHY has signed onto the amicus brief to overturn Biden's win.  McCarthy wouldn't answer questions yesterd…,@gopleader amicus answer biden mccarthy mccarthy overturn questions rt signed win yesterd,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_11,RT @TrumpsTaxes: @DanCrenshawTX And here I thought it was the American voters who should determine the winner of a Presidential election.,american determine election presidential rt thought voters winner,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_193,RT @attackerman: 106 Republican congressmembers and 18 Republican attorneys general are insisting that a presidential election ought to be…,106 18 attorneys be congressmembers election general insisting presidential republican republican rt,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_230,RT @funder: BREAKING: 90 Republicans did not sign on to support Trump’s frivolous Texas lawsuit. That’s the real headline.,90 breaking frivolous headline lawsuit real republicans rt sign support texas that trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_120,RT @bradheath: Probably would have been good if New California and New Nevada had paused for just a second in their brief to say what the h…,california good nevada paused rt,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_276,RT @donwinslow: WE DEMOCRATS MUST WIN GEORGIA.  Ted Cruz says Senate will likely blockade Biden's nominations based on debunked election fr…,based biden blockade cruz debunked democrats election fr georgia nominations rt senate ted win,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_164,RT @sahilkapur: So Kevin McCarthy signs on to a lawsuit seeking to thwart the presidential election outcome over groundless claims of wides…,claims election groundless kevin lawsuit mccarthy outcome presidential rt seeking signs thwart wides,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_26,RT @PaulNiland: Dear @GOP   You know that mean Trump tweet you're scared of?  It's just a fucking tweet. Pull yourselves together.  Sincere…,dear fucking of pull rt scared sincere together trump tweet tweet,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_110,RT @GrassrootsSpeak: I want to borrow Seth Abramson’s crystal ball.  Except it’s not magic. Trump tells us with his every action that he’s…,abramson action ball borrow crystal he it magic rt seth tells trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_189,RT @kenblackwell: The Constitution matters! For those who are looking for a path to correct the irregularities and assaults on the integrit…,assaults constitution correct integrit irregularities matters path rt,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_143,RT @JohnJHarwood: this is what happens when a president is corrupt  Donald Trump is corrupt,corrupt corrupt donald president rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_70,"RT @realDonaldTrump: Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme…",administration biden come easier mess plagued rt scandal supreme years,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_361,"RT @DavidBegnaud: .@orlandosentinel: “...we didn’t think to ask, “Would you support an effort to throw out the votes of tens of millions of…",@orlandosentinel ask didn effort millions of rt support tens throw votes we would,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_279,"RT @maddenifico: A judge in Wisconsin threw out Trump's attempt to challenge 221,000 votes in Wisconsin — affirming that Trump LOST, and Pr…",000 221 affirming attempt challenge judge lost pr rt threw trump trump votes wisconsin wisconsin,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_133,RT @TheDemCoalition: The Manhattan DA's office has stepped up its investigation of Trump. Prosecutors recently interviewed employees of Deu…,da deu employees interviewed investigation manhattan office prosecutors recently rt stepped trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_153,"RT @Teri_Kanefield: That's not how it works {sarcasm}  If you voted for Biden by mail, it doesn't count. If you voted for Trump by mail, it…",biden count it mail mail rt sarcasm trump voted voted works,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_44,RT @sahilkapur: So Kevin McCarthy signs on to a lawsuit seeking to thwart the presidential election outcome over groundless claims of wides…,claims election groundless kevin lawsuit mccarthy outcome presidential rt seeking signs thwart wides,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_16,RT @washingtonpost: Analysis: Texas has managed the near-impossible.  Its presidential election lawsuit just got worse. https://t.co/T8mjqv…,analysis election impossible lawsuit managed near presidential rt texas worse,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_461,RT @sahilkapur: So Kevin McCarthy signs on to a lawsuit seeking to thwart the presidential election outcome over groundless claims of wides…,claims election groundless kevin lawsuit mccarthy outcome presidential rt seeking signs thwart wides,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_187,RT @TIME: Joe Biden and Kamala Harris are TIME's 2020 Person of the Year #TIMEPOY https://t.co/o97QNlSBrl https://t.co/KuoBoebBN4,2020 biden harris joe kamala person rt time timepoy year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_36,"RT @progressivepush: Europe's biggest news magazine, Der Spiegel, has branded Donald Trump #LoserOfTheYear in a lengthy article criticising…",article biggest branded criticising der donald europe lengthy loseroftheyear magazine news rt spiegel trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_160,"RT @marcorubio: According to the left &amp; their partners in the legacy media, the Supreme Court was the appropriate place to legalize abortio…",abortio amp court left legacy legalize media partners place rt supreme,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_122,"RT @CraigRozniecki: ""Trump loses Wisconsin election lawsuit challenging mail votes"" - https://t.co/XBSHiaVZkr",challenging election lawsuit loses mail rt trump votes wisconsin,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_261,"RT @AndroidMusician: @ChrisMurphyCT By any definition of the terms ""Negligent Homicide"" &amp; ""Involuntary Manslaughter"" Trump would be guilty…",amp definition guilty homicide involuntary manslaughter negligent rt terms trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_290,RT @sahilkapur: So Kevin McCarthy signs on to a lawsuit seeking to thwart the presidential election outcome over groundless claims of wides…,claims election groundless kevin lawsuit mccarthy outcome presidential rt seeking signs thwart wides,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_449,"RT @ChrisMurphyCT: “Right now, the most serious attempt to overthrow our democracy in the history of our of country is underway.   Those wh…",attempt country democracy history now overthrow right rt underway wh,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_122,"RT @Redistrict: All 50 states and D.C. have now certified their 2020 election results:  Biden 81,282,376 (51.3%) Trump 74,222,576 (46.9%)…",2020 222 282 376 46 50 51 576 74 81 biden certified election results rt states trump,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_385,"RT @Prosperous1776: Democrats are reluctant to believe that Joe Biden could be responsible, or even know about the most blatant presidentia…",biden blatant democrats joe presidentia reluctant responsible rt,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_10,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_22,RT @mikebaudy: @jtlevy @RadioFreeTom All the while more Americans are dying every day that in 9/11 or D-Day or Pearl Harbor but Trump and t…,11 americans day day dying harbor pearl rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_252,"RT @DebbieSVA: @DonaldJTrumpJr Junior spent $76,859.36 in taxpayer money for Secret Service protection on a trip with an RNC donor to Mongo…",36 76 859 donor junior money mongo protection rnc rt secret service spent taxpayer trip,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_221,"RT @realDonaldTrump: Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was…",call called including many me perfect phone president rt turns ukraine was,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_164,RT @brianklaas: Can't help thinking how different the early narrative of the election would have been if we knew on Tuesday night that Bide…,bide early election knew narrative night rt thinking tuesday,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_155,RT @Manruss: I used to think it was the GOP that was enabling Trump. Now I see it was the other way around. They just needed someone corrup…,around corrup enabling gop needed rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_108,"RT @jeneps: Biden says of the cabinet and staff picks he's announcing today, ""above all they know how government could and should work for…",above announcing biden cabinet for government picks rt staff today work,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_164,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_45,RT @BMeiselas: When I went to sleep Biden and Harris had just won TIME’s Person of The Year and when I woke up Trump was awarded Der Spiege…,awarded biden der harris person rt sleep spiege time trump woke won year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_295,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
